joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,gripper
-0.006137421545474586,0.015343553863686132,0.003068710772737404,0.003068710772737404,0.018412264636423537,0.0,0.0
-0.006137421545474586,0.02148097540916094,0.006137421545474808,0.003068710772737404,0.02915275234100534,0.0,0.0
-0.006137421545474586,0.03375581850011056,0.007671776931842622,0.003068710772737404,0.04296195081832277,0.0,0.0
-0.006137421545474586,0.046030661591059285,0.009206132318212212,0.003068710772737404,0.06444292622748371,0.0,0.0
-0.006137421545474586,0.059839860068377604,0.010740487704580026,0.003068710772737404,0.09052696779575076,0.0,0.0
-0.006137421545474586,0.07518341393206374,0.010740487704580026,0.003068710772737404,0.11967972013675432,0.0,0.0
-0.006137421545474586,0.09206132318211857,0.012274843090949616,0.003068710772737404,0.15650424940960228,0.0,0.0
-0.004603066159106106,0.11047358781854211,0.01380919847731743,0.003068710772737404,0.19332877868244935,0.0,0.0
-0.004603066159106106,0.12888585245496564,0.01534355386368702,0.003068710772737404,0.23015330795529643,0.0,0.0
-0.006137421545474586,0.14269505093228485,0.018412264636424425,0.003068710772737404,0.2685121926145131,0.0,0.0
-0.006137421545474586,0.1580386047959701,0.02148097540916094,0.003068710772737404,0.30226801111462187,0.0,0.0
-0.004603066159106106,0.1703134478869197,0.026084041568267047,0.003068710772737404,0.3314207634556272,0.0,0.0
-0.006137421545474586,0.18258829097786844,0.030687107727373153,0.003068710772737404,0.35290173886478815,0.0,0.0
-0.006137421545474586,0.19639748945518676,0.038358884659215775,0.003068710772737404,0.3697796481148439,0.0,0.0
-0.006137421545474586,0.20713797715976678,0.04909937236379669,0.003068710772737404,0.3743827142739491,0.0,0.0
-0.006137421545474586,0.2178784648643477,0.06597728161385152,0.003068710772737404,0.3713140035012117,0.0,0.0
-0.006137421545474586,0.22708459718255902,0.08438954625027506,0.003068710772737404,0.35750480502389426,0.0,0.0
-0.006137421545474586,0.23629072950077123,0.11047358781854211,0.006137421545474808,0.3344894742283646,0.0,0.0
-0.004603066159106106,0.24549686181898256,0.13809198477317874,0.007671776931842622,0.30226801111462187,0.0,0.0
-0.003068710772737404,0.2562373495235626,0.1672447371141823,0.012274843090948728,0.2654434818417748,0.0,0.0
-0.001534355386368702,0.2685121926145122,0.19793184484155457,0.01380919847731743,0.22248153102345292,0.0,0.0
-0.001534355386368702,0.2823213910918305,0.22861895256892772,0.016877909250054834,0.18105393559149974,0.0,0.0
-0.001534355386368702,0.29766494495551665,0.2562373495235635,0.016877909250054834,0.14576376170502225,0.0,0.0
-0.001534355386368702,0.3130084988192028,0.28385574647819833,0.016877909250054834,0.1150766539776491,0.0,0.0
-0.001534355386368702,0.3298864080692576,0.3099397880464654,0.016877909250054834,0.09052696779575076,0.0,0.0
-0.001534355386368702,0.34829867270568116,0.3344894742283637,0.016877909250054834,0.07518341393206374,0.0,0.0
-0.001534355386368702,0.3651765819557369,0.35443609425115685,0.016877909250054834,0.06444292622748371,0.0,0.0
-0.001534355386368702,0.3835888465921604,0.3759170696603178,0.016877909250054834,0.05983986006837849,0.0,0.0
0.0,0.40046675584221525,0.39279497891037174,0.016877909250054834,0.061374215454746306,0.0,0.0
-0.001534355386368702,0.4173446650922701,0.4142759543195327,0.016877909250054834,0.061374215454746306,0.0,0.0
-0.001534355386368702,0.4357569297286945,0.4326882189559571,0.018412264636423537,0.061374215454746306,0.0,0.0
-0.001534355386368702,0.45263483897875023,0.45263483897874934,0.02148097540916094,0.061374215454746306,0.0,0.0
0.0,0.47104710361517377,0.4741158143879103,0.024549686181898345,0.05983986006837849,0.0,0.0
-0.001534355386368702,0.4894593682515973,0.4955967897970712,0.02761839695463575,0.0583055046820089,0.0,0.0
-0.003068710772737404,0.5048029221152843,0.5155434098198644,0.03375581850010967,0.0583055046820089,0.0,0.0
-0.003068710772737404,0.5216808313653383,0.5354900298426557,0.03989324004558448,0.0567711492956402,0.0,0.0
-0.003068710772737404,0.5400930960017618,0.5554366498654488,0.046030661591059285,0.0567711492956402,0.0,0.0
-0.004603066159106106,0.5569710052518175,0.5738489145018724,0.052168083136533205,0.0552367939092715,0.0,0.0
-0.006137421545474586,0.5753832698882411,0.5922611791382959,0.0567711492956402,0.0552367939092715,0.0,0.0
-0.007671776931843288,0.5922611791382959,0.6091390883883507,0.06137421545474542,0.0552367939092715,0.0,0.0
-0.00920613231821199,0.6091390883883507,0.629085708411143,0.06444292622748282,0.053702438522903684,0.0,0.0
-0.012274843090949172,0.6260169976384056,0.6490323284339361,0.06597728161385152,0.053702438522903684,0.0,0.0
-0.013809198477317874,0.6413605515020917,0.6689789484567275,0.06751163700022023,0.05216808313653498,0.0,0.0
-0.013809198477317874,0.6597728161385152,0.687391213093151,0.06751163700022023,0.04909937236379758,0.0,0.0
-0.013809198477317874,0.6735820146158336,0.7058034777295745,0.06751163700022023,0.04296195081832277,0.0,0.0
-0.015343553863686576,0.6904599238658884,0.7257500977523668,0.06751163700022023,0.03682452927284796,0.0,0.0
-0.015343553863686576,0.7058034777295745,0.745696717775159,0.06751163700022023,0.02915275234100534,0.0,0.0
-0.015343553863686576,0.7226813869796302,0.7625746270252138,0.06751163700022023,0.019946620022793127,0.0,0.0
-0.015343553863686576,0.7395592962296851,0.7809868916616374,0.06751163700022023,0.010740487704580914,0.0,0.0
-0.015343553863686576,0.7579715608661086,0.7993991562980609,0.06751163700022023,0.001534355386368702,0.0,0.0
-0.016877909250055056,0.7733151147297948,0.8178114209344871,0.06751163700022023,-0.007671776931842622,0.0,0.0
-0.01841226463642376,0.7901930239798505,0.8346893301845411,0.06751163700022023,-0.01380919847731743,0.0,0.0
-0.02148097540916094,0.8070709332299044,0.8531015948209646,0.06597728161385152,-0.018412264636423537,0.0,0.0
-0.024549686181898345,0.8224144870935932,0.8669107932982829,0.06751163700022023,-0.01994662002279135,0.0,0.0
-0.027618396954635527,0.8362236855709106,0.8822543471619699,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.03222146311374141,0.8500328840482281,0.8975979010256561,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.035290173886478815,0.8653764379119151,0.9129414548893422,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.036824529272847295,0.8791856363892316,0.9282850087530283,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.0398932400455847,0.8960635456392874,0.9451629180030832,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.04142759543195318,0.9098727441166048,0.9589721164804015,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.04296195081832188,0.9267506533666605,0.977384381116825,0.06751163700022023,-0.01994662002279135,0.0,0.0
-0.04449630620469058,0.9420942072303466,0.9927279349805112,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.04449630620469058,0.9589721164804015,1.0080714888441973,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.04449630620469058,0.9727813149577189,1.0234150427078843,0.06597728161385152,-0.02148097540916094,0.0,0.0
-0.046030661591059285,0.9865905134350363,1.035689885798833,0.06597728161385152,-0.02148097540916094,0.0,0.0
-0.04909937236379647,1.0003997119123547,1.0494990842761505,0.06751163700022023,-0.02148097540916094,0.0,0.0
-0.05216808313653365,1.014208910389672,1.0617739273670992,0.06751163700022023,-0.02148097540916094,0.0,0.0
-0.055236793909271054,1.0264837534806208,1.07251441507168,0.06597728161385152,-0.01994662002279135,0.0,0.0
-0.056771149295639534,1.0372242411852017,1.0817205473898923,0.06597728161385152,-0.018412264636423537,0.0,0.0
-0.058305504682008236,1.0479647288897818,1.0924610350944723,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.05983986006837716,1.0602395719807314,1.1032015227990533,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.06290857084111434,1.0709800596853123,1.1124076551172646,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.06290857084111434,1.0817205473898923,1.1231481428218446,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.06444292622748304,1.0909266797081036,1.1292855643673194,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.06290857084111434,1.1001328120263159,1.136957341299163,0.06751163700022023,-0.01994662002279135,0.0,0.0
-0.06290857084111434,1.1093389443445272,1.1400260520719003,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.06444292622748304,1.1170107212763707,1.1446291182310055,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.06444292622748304,1.1231481428218455,1.147697829003743,0.06751163700022023,-0.018412264636423537,0.0,0.0
-0.06597728161385175,1.1292855643673203,1.1507665397764804,0.06597728161385152,-0.018412264636423537,0.0,0.0
-0.06597728161385175,1.1323542751400577,1.1507665397764804,0.06751163700022023,-0.016877909250054834,0.0,0.0
-0.06751163700022045,1.1354229859127951,1.152300895162849,0.06751163700022023,-0.016877909250054834,0.0,0.0
-0.06751163700022045,1.136957341299163,1.1538352505492178,0.06751163700022023,-0.016877909250054834,0.0,0.0
-0.06597728161385175,1.1384916966855316,1.1553696059355865,0.06751163700022023,-0.015343553863686132,0.0,0.0
-0.06751163700022045,1.1384916966855316,1.1584383167083239,0.06751163700022023,-0.016877909250054834,0.0,0.0
-0.06751163700022045,1.1384916966855316,1.1584383167083239,0.06751163700022023,-0.015343553863686132,0.0,0.0
-0.06751163700022045,1.1400260520719003,1.1584383167083239,0.06751163700022023,-0.015343553863686132,0.0,0.0
-0.06597728161385175,1.1430947628446377,1.1615070274810613,0.06751163700022023,-0.015343553863686132,0.0,0.0
-0.06597728161385175,1.1446291182310064,1.1615070274810613,0.06751163700022023,-0.010740487704580026,0.0,0.0
-0.06597728161385175,1.1461634736173743,1.1645757382537987,0.06751163700022023,-0.006137421545474808,0.0,0.0
-0.06751163700022045,1.1492321843901117,1.169178804412904,0.06751163700022023,0.0,0.0,0.0
-0.06751163700022045,1.152300895162849,1.1722475151856413,0.06751163700022023,0.006137421545474808,0.0,0.0
-0.06751163700022045,1.1538352505492186,1.178384936731116,0.06751163700022023,0.010740487704580914,0.0,0.0
-0.06751163700022045,1.1584383167083239,1.1860567136629596,0.06597728161385152,0.012274843090948728,0.0,0.0
-0.06904599238658893,1.1615070274810613,1.1921941352084335,0.06597728161385152,0.015343553863686132,0.0,0.0
-0.07058034777295763,1.1645757382537987,1.2014002675266466,0.06137421545474542,0.016877909250055723,0.0,0.0
-0.07364905854569481,1.1645757382537987,1.2106063998448588,0.053702438522902796,0.016877909250055723,0.0,0.0
-0.07671776931843222,1.1676444490265352,1.2182781767767024,0.04296195081832188,0.016877909250055723,0.0,0.0
-0.0797864800911694,1.1722475151856422,1.225949953708545,0.02608404156826616,0.018412264636423537,0.0,0.0
-0.0828551908639068,1.17378187057201,1.2320873752540198,0.007671776931842622,0.016877909250055723,0.0,0.0
-0.08438954625027528,1.1768505813447474,1.2382247967994937,-0.015343553863686132,0.018412264636423537,0.0,0.0
-0.08592390163664398,1.1799192921174848,1.2428278629586007,-0.03989324004558448,0.018412264636423537,0.0,0.0
-0.08592390163664398,1.1814536475038535,1.245896573731338,-0.06290857084111501,0.018412264636423537,0.0,0.0
-0.08592390163664398,1.1814536475038535,1.247430929117706,-0.08592390163664376,0.018412264636423537,0.0,0.0
-0.08745825702301269,1.1814536475038535,1.247430929117706,-0.1089392324321734,0.018412264636423537,0.0,0.0
-0.08899261240938117,1.1814536475038535,1.245896573731338,-0.13348891861407175,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.1799192921174848,1.245896573731338,-0.15803860479597098,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.1799192921174848,1.245896573731338,-0.17645086943239452,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.1799192921174848,1.2443622183449685,-0.19026006790971195,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.178384936731116,1.245896573731338,-0.19332877868244935,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.178384936731116,1.2443622183449685,-0.18872571252334414,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.1768505813447474,1.2443622183449685,-0.18105393559149974,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.178384936731116,1.2428278629586007,-0.1672447371141832,0.018412264636423537,0.0,0.0
-0.09052696779574987,1.178384936731116,1.2412935075722311,-0.14883247247775788,0.018412264636423537,0.0,0.0
-0.09206132318211857,1.1799192921174848,1.2397591521858633,-0.12735149706859694,0.018412264636423537,0.0,0.0
-0.09359567856848705,1.1799192921174848,1.2397591521858633,-0.1043361662730673,0.02148097540916094,0.0,0.0
-0.09666438934122445,1.1814536475038535,1.2397591521858633,-0.08285519086390636,0.024549686181898345,0.0,0.0
-0.09819874472759316,1.1814536475038535,1.2397591521858633,-0.06444292622748282,0.03068710772737404,0.0,0.0
-0.10126745550033034,1.1829880028902222,1.2397591521858633,-0.05063372775016539,0.03682452927284796,0.0,0.0
-0.10433616627306752,1.184522358276591,1.2397591521858633,-0.04296195081832188,0.041427595431954956,0.0,0.0
-0.10587052165943622,1.1860567136629596,1.2397591521858633,-0.04296195081832188,0.046030661591060174,0.0,0.0
-0.10587052165943622,1.1860567136629596,1.2397591521858633,-0.04449630620469147,0.05063372775016539,0.0,0.0
-0.10587052165943622,1.1860567136629596,1.2382247967994937,-0.046030661591059285,0.0567711492956402,0.0,0.0
-0.10587052165943622,1.1860567136629596,1.2382247967994937,-0.046030661591059285,0.06290857084111501,0.0,0.0
-0.10587052165943622,1.1860567136629596,1.2382247967994937,-0.04756501697742799,0.07058034777295852,0.0,0.0
-0.10740487704580493,1.1860567136629596,1.2382247967994937,-0.04756501697742799,0.07978648009116984,0.0,0.0
-0.10587052165943622,1.1875910690493283,1.2382247967994937,-0.046030661591059285,0.09666438934122557,0.0,0.0
-0.10740487704580493,1.1891254244356961,1.2397591521858633,-0.04449630620469147,0.12121407552312391,0.0,0.0
-0.10587052165943622,1.1891254244356961,1.2412935075722311,-0.04449630620469147,0.1549698940232327,0.0,0.0
-0.10587052165943622,1.1891254244356961,1.2428278629586007,-0.04142759543195407,0.19486313406881806,0.0,0.0
-0.10587052165943622,1.1891254244356961,1.2412935075722311,-0.03835888465921666,0.24089379565987645,0.0,0.0
-0.10740487704580493,1.1906597798220657,1.2397591521858633,-0.03529017388647926,0.28845881263730444,0.0,0.0
-0.10893923243217385,1.1906597798220657,1.2397591521858633,-0.02915275234100445,0.3390925403874707,0.0,0.0
-0.10740487704580493,1.1906597798220657,1.2382247967994937,-0.02301533079553053,0.3881919127512674,0.0,0.0
-0.10893923243217385,1.1906597798220657,1.2382247967994937,-0.016877909250055723,0.4372912851150641,0.0,0.0
-0.10893923243217385,1.1906597798220657,1.2382247967994937,-0.010740487704580914,0.4833219467061225,0.0,0.0
-0.10893923243217385,1.1906597798220657,1.2397591521858633,-0.003068710772737404,0.5308869636835496,0.0,0.0
-0.10893923243217385,1.1906597798220657,1.2412935075722311,0.003068710772737404,0.5723145591155037,0.0,0.0
-0.11047358781854233,1.1906597798220657,1.2412935075722311,0.010740487704580026,0.6152765099338255,0.0,0.0
-0.11354229859127973,1.1906597798220657,1.2428278629586007,0.018412264636423537,0.6597728161385152,0.0,0.0
-0.11661100936401692,1.1906597798220657,1.2428278629586007,0.02608404156826616,0.7012004115704693,0.0,0.0
-0.1212140755231228,1.1906597798220657,1.2428278629586007,0.03682452927284707,0.7380249408433173,0.0,0.0
-0.1242827862958602,1.1906597798220657,1.2443622183449685,0.04909937236379669,0.7702464039570591,0.0,0.0
-0.13348891861407197,1.1906597798220657,1.2443622183449685,0.06137421545474542,0.7932617347525879,0.0,0.0
-0.13655762938680915,1.1906597798220657,1.2428278629586007,0.07364905854569415,0.8055365778435375,0.0,0.0
-0.13962634015954656,1.1906597798220657,1.2397591521858633,0.08285519086390636,0.8040022224571688,0.0,0.0
-0.13962634015954656,1.1906597798220657,1.2382247967994937,0.08745825702301246,0.7932617347525879,0.0,0.0
-0.13962634015954656,1.1906597798220657,1.2320873752540198,0.08592390163664376,0.7748494701161643,0.0,0.0
-0.13962634015954656,1.1906597798220657,1.2274843090949137,0.08285519086390636,0.7472310731615295,0.0,0.0
-0.13809198477317786,1.1906597798220657,1.2244155983221772,0.07825212470480114,0.7134752546614189,0.0,0.0
-0.13655762938680915,1.1906597798220657,1.2244155983221772,0.07211470315932633,0.6689789484567275,0.0,0.0
-0.13502327400044067,1.1906597798220657,1.2290186644812824,0.06444292622748282,0.618345220706563,0.0,0.0
-0.13348891861407197,1.1906597798220657,1.2320873752540198,0.05523679390927061,0.5631084267972915,0.0,0.0
-0.13042020784133457,1.1906597798220657,1.236690441413126,0.046030661591059285,0.5032685667289147,0.0,0.0
-0.13042020784133457,1.1906597798220657,1.2428278629586007,0.03989324004558448,0.443428706660538,0.0,0.0
-0.13042020784133457,1.1906597798220657,1.247430929117706,0.03529017388647837,0.3820544912057926,0.0,0.0
-0.13042020784133457,1.1906597798220657,1.247430929117706,0.03375581850010967,0.3176115649783089,0.0,0.0
-0.1288858524549661,1.1891254244356961,1.247430929117706,0.03375581850010967,0.2577717049099322,0.0,0.0
-0.1288858524549661,1.1891254244356961,1.2443622183449685,0.03375581850010967,0.20560362177339808,0.0,0.0
-0.1288858524549661,1.1891254244356961,1.2428278629586007,0.03222146311374097,0.15650424940960228,0.0,0.0
-0.12735149706859739,1.1891254244356961,1.2412935075722311,0.03222146311374097,0.11967972013675432,0.0,0.0
-0.1242827862958602,1.1891254244356961,1.2428278629586007,0.03222146311374097,0.09666438934122557,0.0,0.0
-0.1212140755231228,1.1875910690493283,1.2443622183449685,0.03222146311374097,0.08899261240938205,0.0,0.0
-0.1196797201367541,1.1875910690493283,1.2443622183449685,0.03222146311374097,0.09052696779575076,0.0,0.0
-0.1212140755231228,1.1875910690493283,1.2443622183449685,0.03222146311374097,0.09513003395485597,0.0,0.0
-0.1212140755231228,1.1860567136629596,1.2428278629586007,0.03222146311374097,0.09973310011396208,0.0,0.0
-0.1212140755231228,1.184522358276591,1.2397591521858633,0.03222146311374097,0.10433616627306819,0.0,0.0
-0.1212140755231228,1.1799192921174848,1.2320873752540198,0.03222146311374097,0.105870521659436,0.0,0.0
-0.1212140755231228,1.1722475151856422,1.2198125321630702,0.03222146311374097,0.105870521659436,0.0,0.0
-0.1212140755231228,1.1615070274810613,1.2014002675266466,0.03222146311374097,0.105870521659436,0.0,0.0
-0.1212140755231228,1.1430947628446377,1.1768505813447474,0.03222146311374097,0.10740487704580559,0.0,0.0
-0.1196797201367541,1.1231481428218455,1.1461634736173751,0.03222146311374097,0.11200794320491081,0.0,0.0
-0.11814536475038562,1.0985984566399472,1.1139420105036333,0.03222146311374097,0.12121407552312391,0.0,0.0
-0.11354229859127973,1.0740487704580497,1.078651836617155,0.03222146311374097,0.13502327400044134,0.0,0.0
-0.10587052165943622,1.046430373503414,1.0433616627306757,0.030687107727372265,0.15036682786412747,0.0,0.0
-0.09973310011396164,1.020346331935147,1.0080714888441973,0.02761839695463575,0.168779092500551,0.0,0.0
-0.09359567856848705,0.9911935795941433,0.9712469595713502,0.02608404156826616,0.18565700175060584,0.0,0.0
-0.08899261240938117,0.9651095380258754,0.9374911410712405,0.023015330795528754,0.20253491100066068,0.0,0.0
-0.0828551908639068,0.9374911410712405,0.9052696779574987,0.023015330795528754,0.2194128202507164,0.0,0.0
-0.0782521247048007,0.9098727441166048,0.8730482148437577,0.023015330795528754,0.23015330795529643,0.0,0.0
-0.07364905854569481,0.8853230579347064,0.8423611071163846,0.023015330795528754,0.23935944027350775,0.0,0.0
-0.07058034777295763,0.8623077271391777,0.8132083547753801,0.024549686181898345,0.24396250643261475,0.0,0.0
-0.06597728161385175,0.8362236855709106,0.7840556024343757,0.023015330795528754,0.24549686181898256,0.0,0.0
-0.06290857084111434,0.8101396440026418,0.756437205479739,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.058305504682008236,0.7855899578207435,0.7303531639114729,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.056771149295639534,0.761040271638846,0.702734766956838,0.023015330795528754,0.24549686181898256,0.0,0.0
-0.05370243852290235,0.7364905854569477,0.6751163700022023,0.023015330795528754,0.24549686181898256,0.0,0.0
-0.05216808313653365,0.7104065438886815,0.6490323284339361,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.05063372775016517,0.6843225023204136,0.6244826422520378,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.04909937236379647,0.6613071715248848,0.5999329560701394,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.046030661591059285,0.6367574853429865,0.5769176252746098,0.024549686181898345,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.6122077991610881,0.5539022944790792,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.046030661591059285,0.5876581129791898,0.5324213190699192,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.046030661591059285,0.5646427821836602,0.512474699047127,0.024549686181898345,0.24549686181898256,0.0,0.0
-0.04449630620469058,0.5416274513881314,0.4925280790243338,0.024549686181898345,0.24396250643261475,0.0,0.0
-0.04449630620469058,0.5186121205926009,0.4741158143879103,0.024549686181898345,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.4986655005698095,0.45570354975148675,0.024549686181898345,0.24396250643261475,0.0,0.0
-0.04449630620469058,0.4771845251606486,0.4357569297286936,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.45570354975148764,0.4188790204786397,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.04449630620469058,0.4357569297286945,0.40046675584221614,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.4158103097059014,0.3851232019785291,0.02608404156826616,0.24549686181898256,0.0,0.0
-0.046030661591059285,0.39739804506947696,0.3667109373421056,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.04449630620469058,0.3774514250466856,0.34983302809205075,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.35903916041026207,0.3344894742283637,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.34062689577383853,0.3160772095919402,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.04449630620469058,0.322214631137415,0.29766494495551665,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.3053367218873593,0.2792526803190931,0.02761839695463575,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.28692445725093574,0.263909126455407,0.02608404156826616,0.24396250643261475,0.0,0.0
-0.04449630620469058,0.2685121926145122,0.24856557259171996,0.02761839695463575,0.24549686181898256,0.0,0.0
-0.046030661591059285,0.25163428336445737,0.23475637411440253,0.02761839695463575,0.24549686181898256,0.0,0.0
-0.046030661591059285,0.23782508488713905,0.22248153102345292,0.02761839695463575,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.22401588640982162,0.2117410433188729,0.029152752341003563,0.24396250643261475,0.0,0.0
-0.046030661591059285,0.2132753987052407,0.20253491100066157,0.03222146311374097,0.24242815104624515,0.0,0.0
-0.047565016977427765,0.20253491100066068,0.19486313406881806,0.03375581850010967,0.24089379565987645,0.0,0.0
-0.047565016977427765,0.19179442329608154,0.18719135713697455,0.03529017388647837,0.23935944027350775,0.0,0.0
-0.047565016977427765,0.18412264636423714,0.18258829097786844,0.03835888465921489,0.23629072950077123,0.0,0.0
-0.04909937236379647,0.17798522481876322,0.17951958020513104,0.03989324004558448,0.23015330795529643,0.0,0.0
-0.04909937236379647,0.1718478032732884,0.17645086943239363,0.04296195081832188,0.22248153102345292,0.0,0.0
-0.04909937236379647,0.1641760263414449,0.1718478032732884,0.04296195081832188,0.2132753987052416,0.0,0.0
-0.047565016977427765,0.15957296018233968,0.168779092500551,0.044496306204689695,0.20253491100066068,0.0,0.0
-0.04909937236379647,0.15496989402323358,0.1657103817278136,0.04296195081832188,0.19179442329607976,0.0,0.0
-0.04909937236379647,0.14883247247775966,0.1611073155687075,0.044496306204689695,0.18105393559149974,0.0,0.0
-0.04909937236379647,0.14269505093228485,0.1549698940232327,0.044496306204689695,0.1718478032732884,0.0,0.0
-0.04909937236379647,0.13962634015954656,0.14883247247775877,0.044496306204689695,0.1641760263414458,0.0,0.0
-0.047565016977427765,0.13348891861407175,0.14269505093228396,0.04296195081832188,0.15803860479597098,0.0,0.0
-0.047565016977427765,0.12888585245496564,0.13502327400044134,0.044496306204689695,0.1549698940232327,0.0,0.0
-0.047565016977427765,0.12428278629586043,0.12888585245496653,0.04296195081832188,0.15343553863686488,0.0,0.0
-0.047565016977427765,0.11814536475038562,0.12274843090949261,0.04296195081832188,0.15190118325049617,0.0,0.0
-0.047565016977427765,0.11354229859127951,0.11661100936401692,0.044496306204689695,0.15190118325049617,0.0,0.0
-0.047565016977427765,0.1089392324321734,0.11047358781854211,0.044496306204689695,0.15190118325049617,0.0,0.0
-0.047565016977427765,0.10280181088669949,0.105870521659436,0.044496306204689695,0.15190118325049617,0.0,0.0
-0.047565016977427765,0.09666438934122468,0.1012674555003299,0.044496306204689695,0.15190118325049617,0.0,0.0
-0.047565016977427765,0.09206132318211857,0.09666438934122379,0.044496306204689695,0.15190118325049617,0.0,0.0
-0.047565016977427765,0.08745825702301335,0.09359567856848638,0.044496306204689695,0.15343553863686488,0.0,0.0
-0.047565016977427765,0.08285519086390636,0.08899261240938117,0.044496306204689695,0.15190118325049617,0.0,0.0
